location,statedescription,sectorid,sectordescription,fueltypeid,fueltypedescription,generation,generation-units,year,month
CO,Colorado,1,Electric Utility,WND,wind,296.62261,thousand megawatthours,2025,9
CO,Colorado,1,Electric Utility,WNT,onshore wind turbine,296.62261,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,ALL,all fuels,537.74433,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,AOR,all renewables,70.7905,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,BIO,biomass,6.92388,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,BIS,bituminous coal and synthetic coal,162.48276,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,BIT,bituminous coal,162.48276,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,COL,"coal, excluding waste coal",162.48276,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,COW,all coal products,162.48276,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,DFO,distillate fuel oil,0.45243,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,FOS,fossil fuels,463.71986,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,HYC,conventional hydroelectric,,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,LFG,landfill gas,6.92388,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,MLG,municiapl landfill gas,6.92388,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,NG,natural gas,300.78468,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,NGO,natural gas & other gases,300.78468,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,OTH,other,0.0,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,PC,petroleum coke,0.0,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,PEL,petroleum liquids,0.45243,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,PET,petroleum,0.45243,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,REN,renewable,74.02447,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,SPV,solar photovoltaic,63.62066,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,SUB,subbituminous coal,0.0,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,SUN,solar,63.62066,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,TPV,estimated total solar photovoltaic,63.62066,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,TSN,estimated total solar,63.62066,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,WAS,renewable waste products,6.92388,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,WND,wind,,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,WNT,onshore wind turbine,0.24595,thousand megawatthours,2025,9
IL,Illinois,1,Electric Utility,WOO,waste oil and other oils,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,ALL,all fuels,2759.2479,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,BIS,bituminous coal and synthetic coal,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,BIT,bituminous coal,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,COL,"coal, excluding waste coal",0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,COW,all coal products,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,DFO,distillate fuel oil,3.44313,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,FOS,fossil fuels,1155.75005,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,HPS,hydro-electric pumped storage,-41.173,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,HYC,conventional hydroelectric,1644.67085,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,NG,natural gas,1150.4713,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,NGO,natural gas & other gases,1150.4713,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,OTH,other,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,PEL,petroleum liquids,5.27875,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,PET,petroleum,5.27875,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,REN,renewable,1644.67085,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,RFO,residual fuel oil,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,TPV,estimated total solar photovoltaic,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,TSN,estimated total solar,0.0,thousand megawatthours,2025,9
NY,New York,1,Electric Utility,WOO,waste oil and other oils,1.83562,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,ALL,all fuels,9558.12575,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,AOR,all renewables,179.59476,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,BIO,biomass,39.36,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,COL,"coal, excluding waste coal",2311.3087,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,COW,all coal products,2311.3087,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,DFO,distillate fuel oil,2.72753,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,FOS,fossil fuels,9302.82663,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,HYC,conventional hydroelectric,75.76535,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,LIG,lignite coal,177.27169,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,NG,natural gas,6988.79041,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,NGO,natural gas & other gases,6988.79041,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,OB2,biomass,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,OBW,biomass,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,ORW,other renewables,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,OTH,other,-0.061,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,PEL,petroleum liquids,2.72753,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,PET,petroleum,2.72753,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,RC,refined coal,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,REN,renewable,255.36012,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,RFO,residual fuel oil,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,SPV,solar photovoltaic,3.51847,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,SUB,subbituminous coal,2134.03701,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,SUN,solar,3.51847,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,TPV,estimated total solar photovoltaic,3.51847,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,TSN,estimated total solar,3.51847,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,WAS,renewable waste products,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,WND,wind,136.71629,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,WNT,onshore wind turbine,136.71629,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,WOO,waste oil and other oils,0.0,thousand megawatthours,2025,9
TX,Texas,1,Electric Utility,WWW,wood and wood wastes,39.36,thousand megawatthours,2025,9
CA,California,1,Electric Utility,ALL,all fuels,7472.58135,thousand megawatthours,2025,8
CA,California,1,Electric Utility,AOR,all renewables,220.68832,thousand megawatthours,2025,8
CA,California,1,Electric Utility,BIO,biomass,2.56193,thousand megawatthours,2025,8
CA,California,1,Electric Utility,DFO,distillate fuel oil,2.93006,thousand megawatthours,2025,8
CA,California,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,8
CA,California,1,Electric Utility,FOS,fossil fuels,3158.80392,thousand megawatthours,2025,8
CA,California,1,Electric Utility,GEO,geothermal,55.05,thousand megawatthours,2025,8
CA,California,1,Electric Utility,HPS,hydro-electric pumped storage,105.936,thousand megawatthours,2025,8
CA,California,1,Electric Utility,HYC,conventional hydroelectric,2488.10311,thousand megawatthours,2025,8
CA,California,1,Electric Utility,LFG,landfill gas,,thousand megawatthours,2025,8
CA,California,1,Electric Utility,MLG,municiapl landfill gas,,thousand megawatthours,2025,8
CA,California,1,Electric Utility,NG,natural gas,3155.73385,thousand megawatthours,2025,8
CA,California,1,Electric Utility,NGO,natural gas & other gases,3155.73385,thousand megawatthours,2025,8
CA,California,1,Electric Utility,NUC,nuclear,1505.966,thousand megawatthours,2025,8
CA,California,1,Electric Utility,OB2,biomass,2.39078,thousand megawatthours,2025,8
CA,California,1,Electric Utility,OBW,biomass,2.39078,thousand megawatthours,2025,8
CA,California,1,Electric Utility,OOG,other gases,0.0,thousand megawatthours,2025,8
CA,California,1,Electric Utility,ORW,other renewables,2.39078,thousand megawatthours,2025,8
CA,California,1,Electric Utility,OTH,other,-6.916,thousand megawatthours,2025,8
CA,California,1,Electric Utility,PEL,petroleum liquids,3.07006,thousand megawatthours,2025,8
CA,California,1,Electric Utility,PET,petroleum,3.07006,thousand megawatthours,2025,8
CA,California,1,Electric Utility,REN,renewable,2708.79144,thousand megawatthours,2025,8
CA,California,1,Electric Utility,RFO,residual fuel oil,0.0,thousand megawatthours,2025,8
CA,California,1,Electric Utility,SPV,solar photovoltaic,39.93579,thousand megawatthours,2025,8
CA,California,1,Electric Utility,SUN,solar,39.93579,thousand megawatthours,2025,8
CA,California,1,Electric Utility,TPV,estimated total solar photovoltaic,39.93579,thousand megawatthours,2025,8
CA,California,1,Electric Utility,TSN,estimated total solar,39.93579,thousand megawatthours,2025,8
CA,California,1,Electric Utility,WAS,renewable waste products,2.56193,thousand megawatthours,2025,8
CA,California,1,Electric Utility,WND,wind,123.14061,thousand megawatthours,2025,8
CA,California,1,Electric Utility,WNT,onshore wind turbine,123.14061,thousand megawatthours,2025,8
CA,California,1,Electric Utility,WOO,waste oil and other oils,0.14,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,ALL,all fuels,3474.29487,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,AOR,all renewables,320.98302,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,BIS,bituminous coal and synthetic coal,220.724,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,BIT,bituminous coal,220.724,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,COL,"coal, excluding waste coal",1295.26674,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,COW,all coal products,1295.26674,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,DFO,distillate fuel oil,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,FOS,fossil fuels,3022.58799,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,HPS,hydro-electric pumped storage,1.802,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,HYC,conventional hydroelectric,128.92685,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,NG,natural gas,1724.9676,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,NGO,natural gas & other gases,1724.9676,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,OTH,other,-0.005,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,PEL,petroleum liquids,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,PET,petroleum,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,REN,renewable,449.90988,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,SPV,solar photovoltaic,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,SUB,subbituminous coal,1074.54275,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,SUN,solar,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,TPV,estimated total solar photovoltaic,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,TSN,estimated total solar,,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,WND,wind,319.16794,thousand megawatthours,2025,8
CO,Colorado,1,Electric Utility,WNT,onshore wind turbine,319.16794,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,ALL,all fuels,490.36972,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,AOR,all renewables,85.97856,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,BIO,biomass,7.94656,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,BIS,bituminous coal and synthetic coal,136.61237,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,BIT,bituminous coal,136.61237,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,COL,"coal, excluding waste coal",136.61237,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,COW,all coal products,136.61237,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,DFO,distillate fuel oil,,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,FOS,fossil fuels,399.76884,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,HYC,conventional hydroelectric,,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,LFG,landfill gas,7.94656,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,MLG,municiapl landfill gas,7.94656,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,NG,natural gas,262.54079,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,NGO,natural gas & other gases,262.54079,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,OTH,other,0.0,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,PC,petroleum coke,0.0,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,PEL,petroleum liquids,,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,PET,petroleum,,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,REN,renewable,90.60088,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,SPV,solar photovoltaic,77.72818,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,SUB,subbituminous coal,0.0,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,SUN,solar,77.72818,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,TPV,estimated total solar photovoltaic,77.72818,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,TSN,estimated total solar,77.72818,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,WAS,renewable waste products,7.94656,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,WND,wind,,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,WNT,onshore wind turbine,0.30382,thousand megawatthours,2025,8
IL,Illinois,1,Electric Utility,WOO,waste oil and other oils,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,ALL,all fuels,3147.59602,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,BIS,bituminous coal and synthetic coal,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,BIT,bituminous coal,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,COL,"coal, excluding waste coal",0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,COW,all coal products,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,DFO,distillate fuel oil,,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,DPV,estimated small scale solar photovoltaic,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,FOS,fossil fuels,1407.10543,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,HPS,hydro-electric pumped storage,-55.499,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,HYC,conventional hydroelectric,1795.98959,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,NG,natural gas,1393.51776,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,NGO,natural gas & other gases,1393.51776,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,OTH,other,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,PEL,petroleum liquids,13.58767,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,PET,petroleum,13.58767,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,REN,renewable,1795.98959,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,RFO,residual fuel oil,2.58795,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,TPV,estimated total solar photovoltaic,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,TSN,estimated total solar,0.0,thousand megawatthours,2025,8
NY,New York,1,Electric Utility,WOO,waste oil and other oils,,thousand megawatthours,2025,8
TX,Texas,1,Electric Utility,ALL,all fuels,11213.46237,thousand megawatthours,2025,8
